0,0.6,0.4,32017.12172229919
1,0.6,0.4,33817.804554169874
2,0.6,0.4,32017.12172229919
3,0.6,0.4,32017.12172229919
4,0.6,0.4,32017.12172229919
5,0.6,0.4,32017.12172229919
6,0.6,0.4,28400.568805310893
7,0.6,0.4,32017.12172229919
8,0.6,0.4,32017.12172229919
9,0.6,0.4,28400.568805310893
0,0.5,0.5,32017.12172229919
1,0.5,0.5,28400.568805310893
2,0.5,0.5,32017.12172229919
3,0.5,0.5,32017.12172229919
4,0.5,0.5,28400.568805310893
5,0.5,0.5,28400.568805310893
6,0.5,0.5,32017.12172229919
7,0.5,0.5,28400.568805310893
8,0.5,0.5,32017.12172229919
9,0.5,0.5,32017.12172229919
0,0.4,0.6,32017.12172229919
1,0.4,0.6,28400.568805310893
2,0.4,0.6,28400.568805310893
3,0.4,0.6,32017.12172229919
4,0.4,0.6,32017.12172229919
5,0.4,0.6,32017.12172229919
6,0.4,0.6,32017.12172229919
7,0.4,0.6,29713.190930029294
8,0.4,0.6,32017.12172229919
9,0.4,0.6,28400.568805310893
0,0.3,0.7,28400.568805310893
1,0.3,0.7,32017.12172229919
2,0.3,0.7,32017.12172229919
3,0.3,0.7,29214.61983115295
4,0.3,0.7,32017.12172229919
5,0.3,0.7,29701.381382608462
6,0.3,0.7,32017.12172229919
7,0.3,0.7,32017.12172229919
8,0.3,0.7,32017.12172229919
9,0.3,0.7,32017.12172229919
