array('d', [2.933080456273419e-08, 2.975689094897545e-05, 8.093899719795872e-05, 3.382055870397735e-05, 5.189454909255567e-06, 8.280666806199817e-06, 8.618057593341854e-06, 1.4010438382972652e-06, 7.545802327831329e-06, 2.287687704262367e-06])
array('d', [3.5979258623228955e-05, 0.0001300387643487552, 0.000831911199956181, 5.5353350110807564e-05, 1.2359976779740243e-05, 0.0003753116006777212, 2.6013818430914467e-05, 0.00010906746964544518, 4.499997557994148e-05, 4.143957855229076e-07])
array('d', [5.132570497501359e-05, 2.739510402408733e-05, 0.00019964149032602546, 4.883591377367866e-06, 5.184353149952966e-06, 1.6124910852998322e-05, 8.761127817970324e-06, 2.094026241885344e-06, 5.1432122629181215e-05, 2.257495358398696e-06])
array('d', [0.00010915630393770748, 2.7683809477037428e-05, 6.504494130357523e-05, 9.692969925222842e-06, 1.7073852509240014e-06, 1.970104580647546e-05, 9.72868547429432e-06, 2.1454295107216318e-06, 7.257084195596943e-05, 3.135498480538848e-06])
array('d', [0.00014335219181610404, 5.838055271259555e-05, 0.0007125562346385631, 7.78125610561965e-05, 4.260454608894269e-05, 0.0002689863563917984, 6.010391702361643e-05, 0.00018884107059525892, 3.9163908019656526e-05, 4.84770398693185e-07])
array('d', [0.00015316842142754084, 2.73941905490715e-05, 6.504494130357523e-05, 9.692969925222842e-06, 1.7073675983847045e-06, 1.969684631560425e-05, 9.72868547429432e-06, 5.424019067282008e-06, 7.255591970320111e-05, 3.1264704542233162e-06])
array('d', [0.00021657595341233182, 5.4387752315557676e-05, 0.00021626943013883587, 3.851038785143105e-05, 1.3582305199474002e-05, 0.0009363466780505162, 2.1116991851590394e-05, 0.00016510675608608799, 2.951396221110132e-06, 1.3864883769187458e-05])
array('d', [0.00025456704043461814, 7.293541601787995e-05, 0.0002473156768868515, 7.882060730106945e-05, 7.094056870037456e-05, 0.0009377151574223036, 0.0001636461392216599, 0.00047192912757567875, 0.0004098664150740254, 8.094415066324363e-05])
array('d', [0.000324041349121007, 6.0611682872131555e-05, 0.0001853552257219966, 3.4522740626078586e-05, 2.54423633582448e-05, 0.0002287964850656935, 3.0006774081298318e-05, 8.571047006157088e-06, 0.00017742215266546116, 1.9166537268965715e-07])
array('d', [0.0003964665862537381, 5.846931867488668e-05, 0.00028611234438521944, 0.00043762217164680325, 2.470141052476503e-05, 0.00037483892336010686, 0.00036685908085333356, 0.00025425694090488635, 0.00017329825816538453, 1.0920153871094255e-06])
array('d', [0.0005504956159857848, 6.064015974488649e-05, 0.00043501145124185824, 3.4522740626078586e-05, 2.73020917007253e-05, 0.00022881990524468429, 0.0003525165806019767, 0.00024298434561548208, 0.00019393207419611354, 1.40342991784865e-05])
array('d', [0.0006077402587516215, 5.838055271259555e-05, 0.0008313935463437213, 5.5353350110807564e-05, 1.2359976779740243e-05, 0.0003753116006777212, 2.6013818430914467e-05, 0.00010806218001293912, 4.5133034695064194e-05, 5.590419065178085e-07])
array('d', [0.0006728257926699316, 3.2564757238534892e-06, 1.873784888542214e-05, 3.257336137478962e-05, 3.446765857727954e-05, 0.00029340396888463503, 0.000695606344052519, 0.00022566766100444745, 0.00019255038571885252, 0.0008113506241792373])
array('d', [0.000682971547871003, 6.730468211745271e-05, 7.326592750704693e-05, 6.55360695735172e-07, 2.3550505852322246e-05, 3.4502206106516134e-05, 2.9721891384901586e-05, 0.00018807863129567025, 4.9829571458736e-06, 1.3517313660832265e-05])
array('d', [0.0006968562822360653, 2.948659451388451e-06, 4.909424229596653e-05, 3.898205778701295e-06, 4.059359717315154e-06, 3.237932093597423e-05, 3.065621827847319e-05, 8.361535247491912e-05, 0.00016762169746610087, 3.6999678297607866e-07])
array('d', [0.000781723797426831, 9.058560982243562e-05, 0.00031723605114792437, 3.0671023237330034e-05, 1.619228646976755e-05, 0.00025742052320344754, 4.3853849923786896e-05, 0.00016495386393106272, 1.061882864839224e-05, 3.6499218726474374e-06])
array('d', [0.0008412810925416125, 6.231495269973968e-05, 0.00011564811585113309, 5.469704055882643e-05, 0.00038766164802756935, 0.0003923656946596259, 6.336898765394724e-05, 0.0002441568449269765, 0.0006591637591885745, 8.66031094945389e-06])
array('d', [0.0008940051824171576, 3.167977159473476e-06, 7.000497198386717e-05, 4.9463337747900135e-06, 3.9163748849825185e-05, 6.220974270035822e-06, 7.4982737114778095e-06, 7.703737187823527e-07, 9.605239903410834e-05, 3.5590516345652023e-06])
array('d', [0.0009528333363374442, 6.312198462662697e-05, 0.00032483299481305826, 3.4522740626078586e-05, 2.54423633582448e-05, 0.0002281055427047234, 2.97917601304263e-05, 0.00024298434561548208, 0.00017742215266546116, 1.9166537268965715e-07])
array('d', [0.0009791227338378783, 3.292615028388066e-06, 7.050524462078506e-05, 4.9463337747900135e-06, 4.641254047815785e-06, 6.569828254957259e-06, 7.4982737114778095e-06, 7.703737187823527e-07, 9.35975230340359e-05, 3.6054614824284407e-07])
array('d', [0.0010832180467490876, 0.00013031994536448057, 0.0008313935463437213, 5.5353350110807564e-05, 1.2359976779740243e-05, 0.0003753116006777212, 2.6013818430914467e-05, 0.00010806218001293912, 4.5133034695064194e-05, 3.9601389298435953e-07])
array('d', [0.0011501288141552019, 6.251085024154249e-05, 0.0011742007461162576, 9.896280324486334e-05, 6.467957082160301e-05, 6.598622033393998e-07, 1.4809089565928906e-05, 0.000179686464298211, 0.0005820370230471088, 7.089156986242744e-07])
array('d', [0.0012287916165076157, 5.000051706803788e-05, 7.050524462078506e-05, 5.470942979488114e-06, 4.641254047815785e-06, 6.219770932693644e-06, 6.335432713674572e-06, 4.364839959929537e-06, 9.35975230340359e-05, 3.6054614824284407e-07])
array('d', [0.0014003940407513876, 5.838055271259555e-05, 0.0008313935463437213, 3.0778489841432033e-05, 1.2359976779740243e-05, 0.0002813787480303201, 3.821746454940791e-05, 0.00010806218001293912, 4.279507127413575e-05, 5.548538401809068e-07])
array('d', [0.0015341094200845562, 6.221185612693877e-05, 0.00028839383253249223, 1.9941112199428026e-05, 2.353745742384265e-05, 0.0009755739567897214, 2.1253485162369638e-05, 4.791806912334914e-05, 2.8277116739804747e-05, 2.1353067969586687e-06])
array('d', [0.0015663233667475435, 2.3968849236990617e-05, 0.00012502775157499887, 1.8899470027258078e-05, 4.551450575860614e-06, 1.985884378863217e-05, 1.12041333693628e-05, 1.4750191953478e-05, 9.42906207009234e-05, 3.142172563297006e-07])
array('d', [0.0015900226174115906, 2.7057732431842348e-06, 9.748691567162715e-05, 3.1530413853728527e-06, 1.7985845220138736e-05, 8.280666806199817e-06, 8.731365751373952e-06, 2.0057127913165147e-06, 2.1576126396180524e-05, 9.006368156597718e-06])
array('d', [0.0016495515464426957, 2.7395586260820924e-05, 9.926822046830901e-05, 1.887081749172546e-05, 5.189454909255567e-06, 8.280666806199817e-06, 1.5121308012997967e-05, 2.0159620367221915e-06, 7.545802327831329e-06, 3.2528327221100418e-06])
array('d', [0.001711995143567624, 2.61900106248942e-05, 0.0003058167810926353, 5.298939709537759e-06, 4.576237317914262e-06, 2.825691800766236e-05, 6.0995267992307175e-06, 7.95118583208358e-06, 9.35975230340359e-05, 3.752645777637092e-07])
array('d', [0.0017176772760681969, 5.519981115801212e-05, 7.610207949691737e-05, 1.7075256938095534e-05, 2.0443075183285335e-05, 2.7124303903641533e-05, 2.5848782044450215e-05, 0.00010297535612927342, 2.4177576248563226e-05, 2.463398303032017e-07])
array('d', [0.001983356025317023, 3.599502753531044e-07, 0.0001175814724485337, 4.93781016036354e-06, 2.506437957375458e-06, 2.9119986439236782e-05, 3.3251934492122014e-05, 6.085343439000783e-07, 7.1292842845777585e-06, 2.1983519363902257e-06])
